Date Reported,Company,Product,Reason,Severity Class,Status,State
20260819,"Apollo Care, LLC","SEMAGLUTIDE 6.75mg (4.5 mg/mL), 1.5 mL Sterile Multi-Dose Vial, Rx Only, For Subcutaneous Injection Only, APOLLO care, 3801 Mojave Ct, Ste 102, Columbia, MO 65202 NDC 71170-821-01",Presence of Particulate Matter; identified as a nylon/polyamide and silk/proteinaceous-type material,Class II,Ongoing,MO
20260819,"Apollo Care, LLC","SEMAGLUTIDE 0.9mg (0.9 mg/mL), 1 mL Sterile Multi-Dose Vial, Rx Only, For Subcutaneous Injection Only, APOLLO care, 3801 Mojave Ct, Ste 102, Columbia, MO 65202. NDC 71170-810-01",Presence of Particulate Matter; identified as a nylon/polyamide and silk/proteinaceous-type material,Class II,Ongoing,MO
20260819,Prestige Brands Holdings,"CLEAR EYES Maximum Itchy Eye Relief, 0.5 fl oz (15 mL) per dropper bottle, Sterile, Dist. by Medtech Products Inc., Tarrytown, NY 10591, a Prestige Consumer Healthcare Company.  NDC: 67172-999-01 UPC 6 78112 65920 3",Lack of assurance of sterility. The recall is due to potential contamination,Class II,Ongoing,NY
20260819,"Apollo Care, LLC","SEMAGLUTIDE 20mg (5mg/mL), Glycine 20 mg (5mg/mL), 4 mL Sterile Multi-Dose Vial, Rx Only, For Subcutaneous Injection Only, APOLLO care, 3801 Mojave Ct, Ste 102, Columbia, MO 65202. NDC 71170-724-04.",Presence of Particulate Matter; identified as a nylon/polyamide and silk/proteinaceous-type material,Class II,Ongoing,MO
20260819,"Apollo Care, LLC","SEMAGLUTIDE 10mg (5mg/mL), Glycine 10 mg (5mg/mL), 2 mL Sterile Multi-Dose Vial, Rx Only, For Subcutaneous Injection Only, APOLLO care, 3801 Mojave Ct, Ste 102, Columbia, MO 65202. NDC 71170-722-02",Presence of Particulate Matter; identified as a nylon/polyamide and silk/proteinaceous-type material,Class II,Ongoing,MO
20260819,"Apollo Care, LLC","SEMAGLUTIDE 9mg (4.5 mg/mL), 2 mL Sterile Multi-Dose Vial, Rx Only, For Subcutaneous Injection Only, APOLLO care, 3801 Mojave Ct, Ste 102, Columbia, MO 65202. NDC 71170-822-02",Presence of Particulate Matter; identified as a nylon/polyamide and silk/proteinaceous-type material,Class II,Ongoing,MO
20260819,Shoolin Pharma Chem LLP,"TADALAFIL USP, 0.100 KG, 0.1KG(100gm)-bag, Rx only, ""For Prescription Compounding Only"",  Shoolin Pharma Chem LLP, Block/Survey no 408, B/H Ratnamani Tubes, Near Maruti Inox, Indrad, Kadi, Mahesania, Gujarat, 382715, India, (CAS NO 1715996-29-5), NDC 85702-002-02.",CGMP Deviations:Noted during FDA inspection,Class II,Ongoing,
20260819,Shoolin Pharma Chem LLP,"TADALAFIL USP, 0.500 KG, 0.500KG(500gm)-bag, Rx only, ""For Prescription Compounding Only"",  Shoolin Pharma Chem LLP, Block/Survey no 408, B/H Ratnamani Tubes, Near Maruti Inox, Indrad, Kadi, Mahesania, Gujarat, 382715, India, (CAS NO 171596-29-5), NDC 85702-002-04.",CGMP Deviations:Noted during FDA inspection,Class II,Ongoing,
20260819,"Apollo Care, LLC","SEMAGLUTIDE 4.5mg (0.9 mg/mL), 5 mL Sterile Multi-Dose Vial, Rx Only, For Subcutaneous Injection Only, APOLLO care, 3801 Mojave Ct, Ste 102, Columbia, MO 65202. NDC 71170-812-03",Presence of Particulate Matter; identified as a nylon/polyamide and silk/proteinaceous-type material,Class II,Ongoing,MO
20260819,Novartis Pharmaceuticals Corporation,"Diovan (valsartan) 160 mg, 90 tablets, Rx only, Manufactured by: Patheon Manufacturing Services LLC, Greenville, NC 27834, Distributed by: Novartis Pharmaceutical Corp, East Hanover, NJ 07936, NDC 0078-0359-34",Failed Dissolution Specifications,Class II,Ongoing,NJ
20260819,"Apollo Care, LLC","SEMAGLUTIDE 5mg (1mg/mL), Glycine 25 mg (5mg/mL), 5 mL Sterile Multi-Dose Vial, Rx Only, For Subcutaneous Injection Only, APOLLO care, 3801 Mojave Ct, Ste 102, Columbia, MO 65202.NDC 71170-712-03",Presence of Particulate Matter; identified as a nylon/polyamide and silk/proteinaceous-type material,Class II,Ongoing,MO
20260819,Baxter Healthcare Corporation,"Cefazolin in Dextrose, Injection, USP, 2g / 100mL (20mg / mL) Single-Dose Infusion Bag in 100mL GALAXY Plastic Container, Frozen Premix, Sterile, Rx only, Manufactured by Baxter Healthcare Corporation, Deerfield, IL 60015, USA, NDC 0338-3508-41.",Presence of Particulate Matter,Class I,Ongoing,IL
20260819,Shoolin Pharma Chem LLP,"SILDENAFIL CITRATE USP, 1.00KG, 1.00KG-bag Net Wt. Rx only "" For Prescription Compounding Only"",  Shoolin Pharma Chem LLP, Block/Survey no 408, B/H Ratnamani Tubes, Near Maruti Inox, Indrad, Kadi, Mahesania, Gujarat, 382715, India, (CAS NO. 171599-83-0) NDC 85702-001-08.",CGMP Deviations:Noted during FDA inspection,Class II,Ongoing,
20260819,Shoolin Pharma Chem LLP,"TADALAFIL USP, 1.00 KG, 1KG(1000gm)-bag, Rx only, ""For Prescription Compounding Only"",  Shoolin Pharma Chem LLP, Block/Survey no 408, B/H Ratnamani Tubes, Near Maruti Inox, Indrad, Kadi, Mahesania, Gujarat, 382715, India, (CAS NO 171596-29-5), NDC 85702-001-08",CGMP Deviations:Noted during FDA inspection,Class II,Ongoing,
20260812,Aurobindo Pharma USA Inc,"Dicyclomine Hydrochloride Capsules, USP, 10mg, 1,000 bottles, Rx only, Distributed by: Aurobindo Pharma USA, Inc., 279 Princeton-Hightstown Road, East Windsor, NJ 08520, Made in India, NDC 59651-719-99",shortfill; reports of empty capsules.,Class II,Ongoing,NJ
20260812,Sunny Pharmtech Inc.,"Cyclophosphamide for Injection, USP, 2 gram/vial, One Single-Dose Vial, Rx only, Manufactured for: Long Grove Pharmaceuticals, LLC, Rosemont, IL 60018.  Manufactured in Taiwan, NDC 81298-8114-1",Presence of Particulate Matter; identified as stainless steel,Class I,Ongoing,
20260812,Central Admixture Pharmacy Services Inc,"Total Parental Nutrition - Pediatric PN Patient-Specific TPN Bag, (patient specific),  Compound Volume 416.8 mL per bag, Rx only, Single Dose Injection, Refrigerated Injection, Central Admixture Pharmacy Services, Inc., Atlanta, 1750 Corp Dr. Ste 725, Norcross, GA 30093 (844) 903-6418",Incorrect Product Formulation,Class III,Ongoing,GA
20260812,Zydus Pharmaceuticals (USA) Inc,"Mirabegron Extended-Release Tablets, 25 mg, 30-count bottle, Rx only, Manufactured by: Zydus Lifesciences Ltd., Matoda, Ahmedabad, India, Distributed by: Zydus Pharmaceuticals (USA) Inc., Pennington, NJ 08534, NDC 70710-1159-3.",CGMP: Due to Out of Specification (OOS) result for N-Nitroso Mirabegron impurity.,Class II,Ongoing,NJ
20260812,Sunny Pharmtech Inc.,"Cyclophosphamide for Injection, USP, 1 gram/vial, One Single-Dose Vial, Rx only, Manufactured for: Long Grove Pharmaceuticals, LLC, Rosemont, IL 60018.  Manufactured in Taiwan, NDC 81298-8112-1",Presence of Particulate Matter; identified as stainless steel,Class I,Ongoing,
20260805,"Ascend Laboratories, LLC","Dabigatran Etexilate Capsules, 75 mg, 60-count (6x10)blister pack further packaged in a carton, Rx only, Manufactured by: Alkem Laboratories Ltd., Mumbai, INDIA, Distributed by: MAJOR PHARMACEUTICALS, Indianapolis, IN 46268, NDC 0904-7253-68.","Failed impurity/degradation specification: an OOS result observed in Related substance test analysis w.r.t Impurity II, Impurity III and Total impurities for 12-month stability",Class III,Ongoing,NJ
20260805,"Ascend Laboratories, LLC","Dabigatran Etexilate Capsules, 75 mg, 30-count (3x10) blister pack further packaged in a carton, Rx only, Manufactured by: Alkem Laboratories Ltd., Mumbai, INDIA, Distributed by: MAJOR PHARMACEUTICALS, Indianapolis, IN 46268, NDC 0904-7253-04.","Failed impurity/degradation specification: an OOS result observed in Related substance test analysis w.r.t Impurity II, Impurity III and Total impurities for 12-month stability",Class III,Ongoing,NJ
20260805,"Glenmark Pharmaceuticals Inc., USA","Azelaic Acid Gel, 15%, 50 gram tubes, For Topical Use only, Rx only, Distributed by: Glenmark Pharmaceuticals Inc., USA, Elmwood Park, NJ 07407, NDC 68462-626-52.","CGMP Deviations: Product quality complaints concerning abnormal texture or consistency (described as grainy, gritty, or sandy) were received.",Class II,Ongoing,NJ
20260805,MYLAN PHARMACEUTICALS INC,"Mycophenolate Mofetil for Injection USP, 500 mg/Vial, Single Dose Vial, 4 vials per carton, Rx only, Manufactured for: Mylan Institutional LLC, Morgantown, WV, 26505 USA, Made in India, NDC 67457-386-00 (vial label) & NDC 67457-386-81 (carton label).",Presence of precipitate,Class II,Ongoing,WV
20260805,MICRO LABS USA INC,"Dorzolamide HCl and Timolol Maleate Ophthalmic Solution, USP, 2%/0.5%, 10mL - bottle, Rx only, Manufactured by: Micro Labs Limited, India, Manufactured for: Micro Labs USA Inc., Somerset, NJ 08873. NDC 42571-147-26.",Defective Container: Firm received multiple complaints of broken cap spikes and undeliverable drops.,Class II,Ongoing,NJ
20260805,"Ascend Laboratories, LLC","Dabigatran Etexilate Capsules, 150 mg, 60-count (6x10) blister pack further packaged in a carton, Rx only, Manufactured by: Alkem Laboratories Ltd., Mumbai, INDIA, Distributed by: MAJOR PHARMACEUTICALS, Indianapolis, IN 46268, NDC 0904-7255-68.","Failed impurity/degradation specification: an OOS result observed in Related substance test analysis w.r.t Impurity II, Impurity III and Total impurities for 12-month stability",Class III,Ongoing,NJ
