Date Reported,Company,Product,Reason,Severity Class,Status,State
20260708,"Cipla USA, Inc.","Cinacalcet Hydrochloride Tablets, 90 mg, 30-count bottle, Rx Only, Manufactured by: Cipla Ltd., MIDC, Patalganga, India; Manufactured for: Cipla USA, Inc., 10 Independence Boulevard, Suite 300, Warren, NJ 07059, NDC 69097-412-02","cGMP Deviations: presence of N-nitroso-cinacalcet, above the acceptable daily intake (ADI).",Class II,Ongoing,NJ
20260708,"Cipla USA, Inc.","Cinacalcet Hydrochloride Tablets, 60 mg, 30-count bottle, Rx Only, Manufactured by: Cipla Ltd., MIDC, Patalganga, India; Manufactured for: Cipla USA, Inc., 10 Independence Boulevard, Suite 300, Warren, NJ 07059, NDC 69097-411-02","cGMP Deviations: presence of N-nitroso-cinacalcet, above the acceptable daily intake (ADI).",Class II,Ongoing,NJ
20260708,Blaine Labs Inc,"vite20 Antifungal Cream, (10% Undecylenic Acid), 0.54 OZ (15 g) bottle, Manufactured By: Blaine Labs, Inc., 11037 Lockport Place, Sante Fe Springs, CA 90670, UPC 6 16728 00039 2.",CGMP Deviations; the firm discontinued required stability testing for products on the market still within expiry,Class II,Ongoing,CA
20260708,Asclemed USA Inc.,"Lidocaine HCl Injection USP, 1% (10 mg/mL), 5 mL single dose ampule, Rx Only, Distributed by Enovachem Pharmaceuticals, Torrance, CA 90501, NDC: 85766-187-01.",Lack of Assurance of Sterility,Class II,Ongoing,CA
20260708,ACCORD BIOPHARMA INC,"IMULDOSA, (ustekinumab-srlf) Injection, 130 mg/26 mL (5mg/mL), Rx only, Single dose vial, Manufactured by Accord BioPharma Inc., 8041 Arco corporate Drive, Suite 200, Raleigh, NC 27617, USA, Manufactured at: Catalent Indiana, LLC, 1300 S. Patterson Drive, Bloomington, IN 47403, USA, NDC 69448-019-26.",Lack of assurance of Sterility:,Class II,Ongoing,NC
20260708,Blaine Labs Inc,"TRIFLUENT PHARMA TRIDERGEL Wound Care Gel, (Benzalkonium Chloride 0.1%), 1.0 fl oz, (29.6 mL) bottle with long pointy cap, Manufactured for: Trifluent Pharma, LLC. San Antonio, TX 78213. NDC 73352-520-01.",CGMP Deviations: product manufactured in the same facility under the same conditions as the product found to be contaminated,Class II,Ongoing,CA
20260708,Blaine Labs Inc,"TERPENICOL Antifungal Cream (Undecylenic Acid 13%), 1.0 oz (28 g) bottles, Manufactured By: Blaine Labs, Inc., 11037 Lockport Place, Sante Fe Springs, CA 90670, NDC 63347-601-01.",CGMP Deviations; the firm discontinued required stability testing for products on the market still within expiry,Class II,Ongoing,CA
20260708,"CareFusion 213, LLC","BD ChloraPrep Hi-Lite Orange, (2% w/v chlorhexidine gluconate (CHG) and 70% v/v isopropyl alcohol) packaged as a) 100 x 3 mL applicators/case, NDC 54365-400-33, calatog 930415NS: b) 250 x 3mL applicators/case, bulk catalog number 930415NSB; STERILE SOLUTION, CareFusion 123, LLC, El Paso, TX, subsidiary of Beckton, Dickson and Co.","Lack of assurance of sterility: Unsterilized ChloraPrep & PurPrep Applicators, intended for further processing and sterilization were instead distributed to customers outside of the intended distribution channel",Class II,Ongoing,TX
20260708,McKesson,"Gemcitabine Injection, 1 g per 26.3 mL (38 mg/mL), 26.3 mL Single-Dose Vial, For Intravenous Infusion ONLY, Rx only, Manufactured by: THYMOORGAN PHARMAZIE GmbH, Schiffgraben 23, 38690 Goslar, Germany; Distributed by: Hikma, Berkeley Heights, NJ 07922.  NDC: 0143-9341-01",Temperature Abuse: Product was stored incorrectly in a controlled room temperature environment instead of a refrigerated environment.,Class II,Ongoing,TX
20260708,"CareFusion 213, LLC","BD ChloraPrep Scrub Teal, (2% w/v chlorhexidine gluconate (CHG) and 70% v/v isopropyl alcohol) packaged as a) 100 x 10.5 mL Applicators/case, NDC 54365-400-36, catalog number 930725NS; b) 100 x 10.5 mL Applicators/case, bulk catalog number 930725NSB; STERILE SOLUTION, CareFusion 123, LLC, El Paso, TX, subsidiary of Beckton, Dickson and Co.","Lack of assurance of sterility: Unsterilized ChloraPrep & PurPrep Applicators, intended for further processing and sterilization were instead distributed to customers outside of the intended distribution channel",Class II,Ongoing,TX
20260708,"CareFusion 213, LLC","BD ChloraPrep Hi-Lite Orange, (2% w/v chlorhexidine gluconate (CHG) and 70% v/v isopropyl alcohol) packaged as: a) 25 x 26 mL applicators/case, NDC 54365-400-38, calatog number 930815NS: b) 50 x 26 mL appliactors/case, bulk catalog number 930815NSB; STERILE SOLUTION, CareFusion 123, LLC, El Paso, TX, subsidiary of Beckton, Dickson and Co.","Lack of assurance of sterility: Unsterilized ChloraPrep & PurPrep Applicators, intended for further processing and sterilization were instead distributed to customers outside of the intended distribution channel",Class II,Ongoing,TX
20260708,"CareFusion 213, LLC","BD ChloraPrep Clear, (2% w/v chlorhexidine gluconate (CHG), and 70% v/v isopropyl alcohol (IPA), Packaged as a) 100 x 3ml applicators/case, NDC 54365-400-32, catalog 930400NS; b) 250 x 3ml applicators/case, NDC 54365-400-32, bulk Catalog 930500NSB, Sterile Solution, CareFusion 123, LLC, El Paso, TX, subsidiary of Beckton, Dickson and Co.","Lack of assurance of sterility: Unsterilized ChloraPrep & PurPrep Applicators, intended for further processing and sterilization were instead distributed to customers outside of the intended distribution channel",Class II,Ongoing,TX
20260708,Lannett Company Inc.,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate Extended-Release Capsules, 5 mg, Rx Only, 100 capsules, Distributed by: Lannett Company, Inc., Philadelphia, PA 19136, NDC: 0527-0790-37.",Labeling: Label Mix-up: Capsules contain only immediate-release (IR) pellets while labeled as ER capsules.,Class II,Ongoing,IN
20260708,"Boehringer Ingelheim Pharmaceuticals, Inc.","Synjardy XR Tablets (empagliflozin and metformin hydrochloride extended-release tablets), 12.5/1000 mg, 60 Tablets per Bottle, Rx only, Distributed by: Boehringer Ingelheim Pharmaceuticals, Inc., Ridgefield, CT 06877 USA.  NDC: 00597-0300-45",CGMP Deviations: An incorrect detergent was used and the required swab sampling was not performed on a production hopper that had previously been used for a different product.,Class II,Ongoing,CT
20260701,Annora Pharma Private Limited,"Lacosamide Tablets, USP, C V, 100mg, Rx only, 60-count bottle, By: Annora Pharma Pvt., Ltd, Sangareddy -502313, Telangana, India, Manufactured for: Camber Pharmaceuticals, Inc., Piscataway, NJ 08854, NDC 31722-813-60.","Presence of a Foreign Tablets: Complaint received, possible mix-up of Selexipag 1000 mcg tablet in a bottle of Lacosamide Tablets USP, 100mg.",Class II,Ongoing,N/A
20260701,"Amgen, Inc.","Corlanor (ivabradine) tablets, 7.5mg, 60-count bottles, Rx Only, Amgen Inc., Thousand Oaks, CA 92130 Made In Italy. NDC 55513-810-60",Presence of Foreign Substance.,Class II,Ongoing,CA
20260701,"Amgen, Inc.","Corlanor (ivabradine) tablets, 5 mg, packaged in a) 14 tablets bottles (NDC 55513-800-99), and b) 60 tablet bottles (NDC 55513-800-60), Rx Only, Amgen Inc., Thousand Oaks, CA 92130 Made In Italy.",Presence of Foreign Substance.,Class II,Ongoing,CA
20260701,"CareFusion 213, LLC","BD ChloraPrep Clear, (2% w/v chlorhexidine gluconate (CHG) and 70% v/v isopropyl alcohol (IPA) 1 mL Applicator, 60 Applicators, Sterile Solution, Care Fusion 213, LLC, El Paso, TX 79912, subsidiary of Beckton, Dickinson and Co., NDC 54365-400-31.",Lack of Assurance of Sterility: Due to wrinkles in the paper lidding which may breach the seal   area.,Class II,Ongoing,TX
20260701,Ajanta Pharma USA Inc,"Fenofibrate Capsules, USP 200 mg, Rx only, 100 Capsules, Manufactured by: Ajanta Pharma Limited, India, Marketed by: Ajanta Pharma USA Inc. Bridgewater, NJ 08807, NDC 27241-120-04.",CGMP Deviations,Class II,Ongoing,NJ
20260701,"Amgen, Inc.","Sensipar (cinacalcet) Tablets, 60mg, 30-count bottles, Rx Only, Distributed by: Amge, One Amgen Center Drive, Thousand Oaks ,CA 91320-1799, Made in Japan. NDC 55513-074-30",CGMP Deviations,Class II,Ongoing,CA
20260701,Elevate Oral Care,"Povi-One, 10% Povidone-Iodine Oral Antiseptic, Packaged by Elevate Oral Care, LLC, 346 Pike Road, Suite 6, West Palm Beach, FL 33411, NDC 57511-0611-1.",sub potency,Class II,Ongoing,FL
20260701,Direct Rx,"DULOXETINE D/R, a) 30 mg (NDC 61919-482-30), 30 Caps; b) 30 mg (NDC 61919-482-60), 60 Caps; CYMBALTA, Packaged and Distributed by Direct Rx.",CGMP Deviations: Presence of N-nitroso-duloxetine impurity above FDA recommended interim limit,Class II,Ongoing,GA
20260701,"CareFusion 213, LLC","BD ChloraPrep FREPP Clear, (2% w/v chlorhexidine gluconate (CHG) and 70% v/v isopropyl alcohol (IPA)  1.5 mL Applicator, 20 Applicators, Sterile Solution, Care Fusion 213, LLC, El Paso, TX 79912, subsidiary of Beckton, Dickinson and Co., NDC 54365-400-30.",Lack of Assurance of Sterility: Due to wrinkles in the paper lidding which may breach the seal   area.,Class II,Ongoing,TX
20260701,"Central Admixture Pharmacy Services, Inc.","Total Parental Nutrition - Pediatric PN Patient-Specific TPN Bag, (patient specific), Rx# 24-1269856-0-1Compound Volume 1295 mL per bag, Rx only, Single Dose Injection, Refrigerated Injection, Central Admixture Pharmacy Services, Boston, 55 6th Rd Woburn, Massachusetts 01801-1767.",Incorrect product formulation: bag did not contain copper and famotidine per label.,Class II,Ongoing,MA
20260701,The Harvard Drug Group LLC,"Carton Label: MAJOR, Methylergonovine Maleate Tablets, USP, 0.2 mg, 20 TABLETS (2 x 10), Rx only, Packaged and Distributed by: MAJOR PHARMACEUTICALS, Indianapolis, in 46268, NDC 0904-7282-10.  Blister Label: Methylergonovine Maleate Tablets, 0.2 mg, USP, One Tablet, Major Pharm/Indianapolis, IN 46268, NDC 0904-7282-10.",Subpotent Drug,Class II,Ongoing,OH
20260701,PReye LLC,"PReye Vitamin See Antioxidant Preservative Free Eye Drops, Distributed by: PReye, LLC, Golden, CO",Lack of Assurance of Sterility,Class II,Ongoing,CO
